CO2,p,T,H2O,Points:0,Points:1,Points:2,H2O
0.999358,1.00E+07,350.26,0.000642,0,0.0006,0.013509,3.21E-06
0.999372,1.00E+07,350.16,0.000628,0,-0.0014,0.005835,3.14E-06
0.999382,1.00E+07,350.16,0.000618,0,-0.0014,0.0071117,3.09E-06
0.999416,1.00E+07,350.16,0.000584,0,-0.001,0.012917,2.92E-06
0.999422,1.00E+07,350.15,0.000578,0,0.001,0.0019996,2.89E-06
0.99943,1.00E+07,350.16,0.00057,0,-0.0014,0.010618,2.85E-06
0.999442,1.00E+07,350.16,0.000558,0,-0.0014,0.0068533,2.79E-06
0.999444,1.00E+07,350.12,0.000556,0,-0.0014,0.002459,2.78E-06
0.999462,1.00E+07,350.16,0.000538,0,0.0014,0.0033945,2.69E-06
0.999474,1.00E+07,350.16,0.000526,0,-0.0014,0.0060872,2.63E-06
0.99948,1.00E+07,350.18,0.00052,0,0.0014,0.0097841,2.60E-06
0.999486,1.00E+07,350.16,0.000514,0,-0.0014,0.0065964,2.57E-06
0.999494,1.00E+07,350.16,0.000506,0,-0.001,0.0013209,2.53E-06
0.999502,1.00E+07,350.16,0.000498,0,-0.0014,0.006341,2.49E-06
0.999504,1.00E+07,350.18,0.000496,0,0.001,0.012917,2.48E-06
0.999528,1.00E+07,350.15,0.000472,0,-0.0014,0.010899,2.36E-06
0.999552,1.00E+07,350.05,0.000448,0,0.0006,0.00087528,2.24E-06
0.999558,1.00E+07,350.07,0.000442,0,-0.0006,0.00065447,2.21E-06
0.999602,1.00E+07,350.16,0.000398,0,0.0014,0.0031585,1.99E-06
0.999622,1.00E+07,350.15,0.000378,0,-0.0014,0.011182,1.89E-06
0.999636,1.00E+07,350.18,0.000364,0,0.0014,0.01006,1.82E-06
0.99966,1.00E+07,350.14,0.00034,0,0.001,0.001772,1.70E-06
0.999698,1.00E+07,350.07,0.000302,0,0.0006,0.00065447,1.51E-06
0.999714,1.00E+07,350.15,0.000286,0,-0.0014,0.011467,1.43E-06
0.999722,1.00E+07,350.16,0.000278,0,0.0014,0.0029239,1.39E-06
0.999726,1.00E+07,350.15,0.000274,0,-0.001,0.0010974,1.37E-06
0.999734,1.00E+07,350.11,0.000266,0,-0.0014,0.0022286,1.33E-06
0.999746,1.00E+07,349.78,0.000254,0,-0.0006,0,1.27E-06
0.999754,1.00E+07,349.82,0.000246,0,0.0006,0,1.23E-06
0.99976,1.00E+07,350.18,0.00024,0,0.0014,0.010338,1.20E-06
0.999778,1.00E+07,350.04,0.000222,0,0.0006,0.00043499,1.11E-06
0.99978,1.00E+07,349.93,0.00022,0,0.0006,0.00021684,1.10E-06
0.999786,1.00E+07,350.13,0.000214,0,0.001,0.0015458,1.07E-06
0.999798,1.00E+07,349.89,0.000202,0,-0.0006,0.00021684,1.01E-06
0.9998,1.00E+07,350.15,0.0002,0,-0.0014,0.011753,1.00E-06
0.999805,1.00E+07,350.03,0.000195,0,-0.0006,0.00043499,9.75E-07
0.9998208,1.00E+07,350.16,0.0001792,0,0.0014,0.0026907,8.96E-07
0.9998394,1.00E+07,350.18,0.0001606,0,0.0014,0.010618,8.03E-07
0.9998476,1.00E+07,350.11,0.0001524,0,-0.0014,0.0019996,7.62E-07
0.9998572,1.00E+07,350.17,0.0001428,0,-0.001,0.013212,7.14E-07
0.9998604,1.00E+07,350.14,0.0001396,0,-0.001,0.00087528,6.98E-07
0.9998708,1.00E+07,350.12,0.0001292,0,0.001,0.0013209,6.46E-07
0.9998712,1.00E+07,350.14,0.0001288,0,-0.0014,0.012042,6.44E-07
0.9998772,1.00E+07,350.19,0.0001228,0,0.001,0.013212,6.14E-07
0.9998868,1.00E+07,350.18,0.0001132,0,0.0014,0.010899,5.66E-07
0.9998978,1.00E+07,350.15,0.0001022,0,0.0014,0.002459,5.11E-07
0.9999112,1.00E+07,350.11,0.0000888,0,-0.0014,0.001772,4.44E-07
0.9999142,1.00E+07,350.18,0.0000858,0,0.0014,0.011182,4.29E-07
0.9999248,1.00E+07,350.14,0.0000752,0,-0.0014,0.012332,3.76E-07
0.9999268,1.00E+07,350.17,0.0000732,0,0.0018,0.005335,3.66E-07
0.9999274,1.00E+07,350.17,0.0000726,0,0.0018,0.0055842,3.63E-07
0.9999284,1.00E+07,350.17,0.0000716,0,0.0018,0.0050873,3.58E-07
0.9999298,1.00E+07,350.17,0.0000702,0,0.0018,0.005835,3.51E-07
0.999931,1.00E+07,350.18,0.000069,0,0.0014,0.011467,3.45E-07
0.999932,1.00E+07,350.17,0.000068,0,0.0018,0.004841,3.40E-07
0.999933,1.00E+07,350.17,0.000067,0,0.0018,0.0060872,3.35E-07
0.9999374,1.00E+07,350.17,0.0000626,0,0.0018,0.006341,3.13E-07
0.9999374,1.00E+07,350.12,0.0000626,0,-0.0018,0.004353,3.13E-07
0.9999378,1.00E+07,350.13,0.0000622,0,-0.001,0.00065447,3.11E-07
0.9999378,1.00E+07,350.16,0.0000622,0,0.0018,0.0045963,3.11E-07
0.9999404,1.00E+07,350.12,0.0000596,0,-0.0018,0.0045963,2.98E-07
0.9999412,1.00E+07,350.12,0.0000588,0,-0.0018,0.0041112,2.94E-07
0.9999414,1.00E+07,350.11,0.0000586,0,0.001,0.0010974,2.93E-07
0.9999426,1.00E+07,350.17,0.0000574,0,0.0018,0.0065964,2.87E-07
0.999943,1.00E+07,350.13,0.000057,0,-0.0018,0.0089654,2.85E-07
0.9999432,1.00E+07,350.13,0.0000568,0,-0.0018,0.0086957,2.84E-07
0.9999432,1.00E+07,350.18,0.0000568,0,0.0014,0.011753,2.84E-07
0.9999444,1.00E+07,350.13,0.0000556,0,-0.0018,0.0092366,2.78E-07
0.9999446,1.00E+07,350.13,0.0000554,0,-0.0018,0.0084277,2.77E-07
0.9999454,1.00E+07,350.16,0.0000546,0,0.0018,0.004353,2.73E-07
0.9999466,1.00E+07,350.17,0.0000534,0,0.0018,0.0068533,2.67E-07
0.9999472,1.00E+07,350.13,0.0000528,0,-0.0018,0.0095096,2.64E-07
0.9999476,1.00E+07,350.13,0.0000524,0,-0.0018,0.0081613,2.62E-07
0.999948,1.00E+07,350.15,0.000052,0,0.0014,0.0022286,2.60E-07
0.9999486,1.00E+07,350.12,0.0000514,0,-0.0018,0.004841,2.57E-07
0.9999492,1.00E+07,350.17,0.0000508,0,0.0018,0.0071117,2.54E-07
0.9999508,1.00E+07,350.11,0.0000492,0,-0.0018,0.0038709,2.46E-07
0.9999516,1.00E+07,350.13,0.0000484,0,-0.0018,0.0097841,2.42E-07
0.9999516,1.00E+07,350.13,0.0000484,0,-0.0018,0.0078965,2.42E-07
0.9999516,1.00E+07,350.12,0.0000484,0,-0.0014,0.0015458,2.42E-07
0.9999526,1.00E+07,350.17,0.0000474,0,0.0018,0.0073717,2.37E-07
0.9999532,1.00E+07,350.16,0.0000468,0,0.0018,0.0041112,2.34E-07
0.9999538,1.00E+07,350.17,0.0000462,0,0.0014,0.012042,2.31E-07
0.9999546,1.00E+07,350.11,0.0000454,0,-0.001,0,2.27E-07
0.9999562,1.00E+07,350.13,0.0000438,0,-0.0018,0.0076333,2.19E-07
0.9999572,1.00E+07,350.13,0.0000428,0,-0.0018,0.01006,2.14E-07
0.9999578,1.00E+07,350.17,0.0000422,0,0.0018,0.0076333,2.11E-07
0.9999594,1.00E+07,350.12,0.0000406,0,-0.0018,0.0050873,2.03E-07
0.9999612,1.00E+07,350.13,0.0000388,0,-0.0018,0.0073717,1.94E-07
0.9999612,1.00E+07,350.15,0.0000388,0,0.0018,0.0038709,1.94E-07
0.9999634,1.00E+07,350.14,0.0000366,0,-0.0014,0.012623,1.83E-07
0.999964,1.00E+07,350.13,0.000036,0,-0.0018,0.010338,1.80E-07
0.999964,1.00E+07,350.17,0.000036,0,0.0018,0.0078965,1.80E-07
0.9999646,1.00E+07,350.11,0.0000354,0,-0.0018,0.003632,1.77E-07
0.9999654,1.00E+07,350.17,0.0000346,0,0.0014,0.012332,1.73E-07
0.999966,1.00E+07,350.13,0.000034,0,-0.0018,0.0071117,1.70E-07
0.999969,1.00E+07,350.11,0.000031,0,-0.001,0.00021684,1.55E-07
0.9999692,1.00E+07,350.15,0.0000308,0,0.0018,0.003632,1.54E-07
0.9999694,1.00E+07,350.13,0.0000306,0,-0.0018,0.005335,1.53E-07
0.9999694,1.00E+07,350.17,0.0000306,0,0.0018,0.0081613,1.53E-07
0.9999704,1.00E+07,350.13,0.0000296,0,-0.0018,0.0068533,1.48E-07
0.9999706,1.00E+07,350.13,0.0000294,0,-0.0018,0.010618,1.47E-07
0.9999726,1.00E+07,350.22,0.0000274,0,-0.0006,0.013808,1.37E-07
0.999973,1.00E+07,350.17,0.000027,0,0.0018,0.0084277,1.35E-07
0.9999742,1.00E+07,350.13,0.0000258,0,-0.0018,0.0065964,1.29E-07
0.9999748,1.00E+07,350.14,0.0000252,0,0.0014,0.0019996,1.26E-07
0.9999752,1.00E+07,350.24,0.0000248,0,0.0006,0.013808,1.24E-07
0.9999756,1.00E+07,350.17,0.0000244,0,0.0018,0.0086957,1.22E-07
0.9999758,1.00E+07,350.13,0.0000242,0,-0.0018,0.010899,1.21E-07
0.999976,1.00E+07,350.13,0.000024,0,-0.0018,0.0055842,1.20E-07
0.999977,1.00E+07,350.15,0.000023,0,0.0018,0.0033945,1.15E-07
0.9999772,1.00E+07,350.13,0.0000228,0,-0.0018,0.006341,1.14E-07
0.9999774,1.00E+07,350.13,0.0000226,0,-0.0014,0.0013209,1.13E-07
0.9999778,1.00E+07,350.12,0.0000222,0,0.001,0.00087528,1.11E-07
0.999978,1.00E+07,350.17,0.000022,0,0.0018,0.0089654,1.10E-07
0.9999786,1.00E+07,350.14,0.0000214,0,0.001,0,1.07E-07
0.9999788,1.00E+07,350.11,0.0000212,0,-0.0018,0.0033945,1.06E-07
0.999979,1.00E+07,350.13,0.000021,0,-0.0018,0.0060872,1.05E-07
0.999979,1.00E+07,350.13,0.000021,0,-0.0018,0.005835,1.05E-07
0.9999796,1.00E+07,350.17,0.0000204,0,0.0014,0.012623,1.02E-07
0.9999798,1.00E+07,350.25,0.0000202,0,-0.0002,0.014109,1.01E-07
0.9999798,1.00E+07,350.25,0.0000202,0,0.0002,0.014109,1.01E-07
0.99998074,1.00E+07,350.17,0.00001926,0,0.0018,0.0092366,9.63E-08
0.99998088,1.00E+07,350.14,0.00001912,0,-0.0018,0.011182,9.56E-08
0.99998126,1.00E+07,350.13,0.00001874,0,-0.001,0.00043499,9.37E-08
0.99998408,1.00E+07,350.14,0.00001592,0,0.001,0.00021684,7.96E-08
0.9999841,1.00E+07,350.15,0.0000159,0,0.0018,0.0031585,7.95E-08
0.9999844,1.00E+07,350.17,0.0000156,0,0.0018,0.0095096,7.80E-08
0.99998678,1.00E+07,350.1,0.00001322,0,-0.0018,0.0031585,6.61E-08
0.99998682,1.00E+07,350.14,0.00001318,0,-0.0018,0.011467,6.59E-08
0.9999878,1.00E+07,350.13,0.0000122,0,0.001,0.00065447,6.10E-08
0.99998816,1.00E+07,350.15,0.00001184,0,-0.0014,0.012917,5.92E-08
0.99998838,1.00E+07,350.18,0.00001162,0,-0.001,0.013509,5.81E-08
0.9999887,1.00E+07,350.17,0.0000113,0,0.0018,0.0097841,5.65E-08
0.99998872,1.00E+07,350.14,0.00001128,0,0.0014,0.001772,5.64E-08
0.9999892,1.00E+07,350.1,0.0000108,0,-0.0018,0.0029239,5.40E-08
0.99998982,1.00E+07,350.14,0.00001018,0,0.001,0.00043499,5.09E-08
0.99999006,1.00E+07,350.14,0.00000994,0,0.0018,0.0029239,4.97E-08
0.99999064,1.00E+07,350.21,0.00000936,0,0.001,0.013509,4.68E-08
0.99999158,1.00E+07,350.13,0.00000842,0,-0.0014,0.0010974,4.21E-08
0.999992,1.00E+07,350.14,0.000008,0,-0.0018,0.011753,4.00E-08
0.9999923,1.00E+07,350.1,0.0000077,0,-0.0018,0.0026907,3.85E-08
0.99999258,1.00E+07,350.17,0.00000742,0,0.0018,0.01006,3.71E-08
0.99999268,1.00E+07,350.18,0.00000732,0,0.0014,0.012917,3.66E-08
0.99999446,1.00E+07,350.15,0.00000554,0,0.0018,0.0026907,2.77E-08
0.99999506,1.00E+07,350.14,0.00000494,0,0.0014,0.0015458,2.47E-08
0.9999954,1.00E+07,350.18,0.0000046,0,0.0018,0.010338,2.30E-08
0.9999954,1.00E+07,350.11,0.0000046,0,-0.0018,0.002459,2.30E-08
0.99999568,1.00E+07,350.14,0.00000432,0,-0.0018,0.012042,2.16E-08
0.99999602,1.00E+07,350.14,0.00000398,0,-0.0014,0.00087528,1.99E-08
0.99999658,1.00E+07,350.13,0.00000342,0,-0.0022,0.0086957,1.71E-08
0.9999966,1.00E+07,350.13,0.0000034,0,-0.0022,0.0089654,1.70E-08
0.99999664,1.00E+07,350.13,0.00000336,0,-0.0022,0.0084277,1.68E-08
0.99999674,1.00E+07,350.13,0.00000326,0,-0.0022,0.0092366,1.63E-08
0.99999678,1.00E+07,350.13,0.00000322,0,-0.0022,0.0081613,1.61E-08
0.99999688,1.00E+07,350.11,0.00000312,0,-0.0018,0.0022286,1.56E-08
0.99999698,1.00E+07,350.13,0.00000302,0,-0.0022,0.0095096,1.51E-08
0.99999704,1.00E+07,350.13,0.00000296,0,-0.0022,0.0078965,1.48E-08
0.99999716,1.00E+07,350.18,0.00000284,0,0.0018,0.010618,1.42E-08
0.9999972,1.00E+07,350.14,0.0000028,0,0.0014,0.0013209,1.40E-08
0.99999732,1.00E+07,350.13,0.00000268,0,-0.0022,0.0097841,1.34E-08
0.99999736,1.00E+07,350.13,0.00000264,0,-0.0022,0.0076333,1.32E-08
0.9999974,1.00E+07,350.15,0.0000026,0,0.0018,0.002459,1.30E-08
0.99999758,1.00E+07,350.17,0.00000242,0,0.0022,0.0060872,1.21E-08
0.99999764,1.00E+07,350.17,0.00000236,0,0.0022,0.005835,1.18E-08
0.99999764,1.00E+07,350.11,0.00000236,0,-0.0018,0.0019996,1.18E-08
0.9999977,1.00E+07,350.13,0.0000023,0,-0.0022,0.0073717,1.15E-08
0.99999776,1.00E+07,350.13,0.00000224,0,-0.0022,0.01006,1.12E-08
0.99999776,1.00E+07,350.17,0.00000224,0,0.0022,0.006341,1.12E-08
0.9999978,1.00E+07,350.17,0.0000022,0,0.0022,0.004841,1.10E-08
0.9999978,1.00E+07,350.17,0.0000022,0,0.0022,0.0055842,1.10E-08
0.99999782,1.00E+07,350.17,0.00000218,0,0.0022,0.0050873,1.09E-08
0.99999782,1.00E+07,350.14,0.00000218,0,-0.0014,0.00065447,1.09E-08
0.99999786,1.00E+07,350.17,0.00000214,0,0.0022,0.005335,1.07E-08
0.99999794,1.00E+07,350.16,0.00000206,0,0.0022,0.0045963,1.03E-08
0.99999798,1.00E+07,350.14,0.00000202,0,-0.0018,0.012332,1.01E-08
0.999998044,1.00E+07,350.13,0.000001956,0,-0.0022,0.0071117,9.78E-09
0.999998074,1.00E+07,350.17,0.000001926,0,0.0022,0.0065964,9.63E-09
0.999998152,1.00E+07,350.18,0.000001848,0,0.0018,0.010899,9.24E-09
0.999998156,1.00E+07,350.11,0.000001844,0,-0.0022,0.004353,9.22E-09
0.999998178,1.00E+07,350.16,0.000001822,0,0.0022,0.004353,9.11E-09
0.999998214,1.00E+07,350.16,0.000001786,0,-0.0014,0.013212,8.93E-09
0.999998218,1.00E+07,350.13,0.000001782,0,-0.0022,0.010338,8.91E-09
0.999998292,1.00E+07,350.12,0.000001708,0,-0.0022,0.0045963,8.54E-09
0.999998298,1.00E+07,350.11,0.000001702,0,-0.0022,0.0041112,8.51E-09
0.999998316,1.00E+07,350.11,0.000001684,0,-0.0018,0.001772,8.42E-09
0.999998368,1.00E+07,350.13,0.000001632,0,-0.0022,0.0068533,8.16E-09
0.999998386,1.00E+07,350.17,0.000001614,0,0.0022,0.0068533,8.07E-09
0.99999844,1.00E+07,350.14,0.00000156,0,0.0014,0.0010974,7.80E-09
0.999998444,1.00E+07,350.16,0.000001556,0,0.0022,0.0041112,7.78E-09
0.999998604,1.00E+07,350.12,0.000001396,0,-0.0022,0.004841,6.98E-09
0.999998618,1.00E+07,350.13,0.000001382,0,-0.0022,0.010618,6.91E-09
0.999998658,1.00E+07,350.13,0.000001342,0,-0.0022,0.0065964,6.71E-09
0.999998688,1.00E+07,350.17,0.000001312,0,0.0022,0.0071117,6.56E-09
0.99999869,1.00E+07,350.11,0.00000131,0,-0.0022,0.0038709,6.55E-09
0.999998702,1.00E+07,350.16,0.000001298,0,0.0022,0.0038709,6.49E-09
0.999998708,1.00E+07,350.18,0.000001292,0,0.0018,0.011182,6.46E-09
0.999998778,1.00E+07,350.15,0.000001222,0,-0.0014,0,6.11E-09
0.999998874,1.00E+07,350.19,0.000001126,0,0.0014,0.013212,5.63E-09
0.9999989,1.00E+07,350.13,0.0000011,0,-0.0022,0.010899,5.50E-09
0.999998902,1.00E+07,350.13,0.000001098,0,-0.0022,0.006341,5.49E-09
0.999998902,1.00E+07,350.11,0.000001098,0,-0.0018,0.0015458,5.49E-09
0.99999893,1.00E+07,350.12,0.00000107,0,-0.0022,0.0050873,5.35E-09
0.99999897,1.00E+07,350.15,0.00000103,0,0.0022,0.003632,5.15E-09
0.999998976,1.00E+07,350.18,0.000001024,0,0.0022,0.0073717,5.12E-09
0.999998976,1.00E+07,350.15,0.000001024,0,0.0018,0.0022286,5.12E-09
0.999998984,1.00E+07,350.15,0.000001016,0,-0.0014,0.00021684,5.08E-09
0.999999026,1.00E+07,350.18,0.000000974,0,0.0018,0.011467,4.87E-09
0.999999088,1.00E+07,350.13,0.000000912,0,-0.0022,0.0060872,4.56E-09
0.999999154,1.00E+07,350.12,0.000000846,0,-0.0022,0.005335,4.23E-09
0.99999918,1.00E+07,350.11,0.00000082,0,-0.0022,0.003632,4.10E-09
0.999999198,1.00E+07,350.13,0.000000802,0,-0.0022,0.011182,4.01E-09
0.999999206,1.00E+07,350.18,0.000000794,0,0.0022,0.0076333,3.97E-09
0.999999212,1.00E+07,350.13,0.000000788,0,-0.0022,0.005835,3.94E-09
0.99999922,1.00E+07,350.14,0.00000078,0,-0.0014,0.00043499,3.90E-09
0.999999234,1.00E+07,350.15,0.000000766,0,0.0022,0.0033945,3.83E-09
0.999999242,1.00E+07,350.18,0.000000758,0,0.0018,0.011753,3.79E-09
0.999999246,1.00E+07,350.12,0.000000754,0,-0.0022,0.0055842,3.77E-09
0.999999286,1.00E+07,350.18,0.000000714,0,0.0018,0.012042,3.57E-09
0.999999314,1.00E+07,350.14,0.000000686,0,0.0014,0.00087528,3.43E-09
0.999999318,1.00E+07,350.14,0.000000682,0,-0.0018,0.012623,3.41E-09
0.999999384,1.00E+07,350.11,0.000000616,0,-0.0018,0.0013209,3.08E-09
0.999999402,1.00E+07,350.18,0.000000598,0,0.0022,0.0078965,2.99E-09
0.999999408,1.00E+07,350.18,0.000000592,0,0.0018,0.012332,2.96E-09
0.999999464,1.00E+07,350.16,0.000000536,0,0.0014,0,2.68E-09
0.99999948,1.00E+07,350.15,0.00000052,0,0.0022,0.0031585,2.60E-09
0.99999953,1.00E+07,350.13,0.00000047,0,-0.0022,0.011467,2.35E-09
0.999999556,1.00E+07,350.18,0.000000444,0,0.0022,0.0081613,2.22E-09
0.999999572,1.00E+07,350.21,0.000000428,0,-0.0006,0.014109,2.14E-09
0.999999594,1.00E+07,350.11,0.000000406,0,-0.0022,0.0033945,2.03E-09
0.999999622,1.00E+07,350.15,0.000000378,0,0.0018,0.0019996,1.89E-09
0.999999626,1.00E+07,350.16,0.000000374,0,0.0014,0.00021684,1.87E-09
0.999999656,1.00E+07,350.18,0.000000344,0,0.0022,0.0084277,1.72E-09
0.999999656,1.00E+07,350.23,0.000000344,0,0.0006,0.014109,1.72E-09
0.999999678,1.00E+07,350.14,0.000000322,0,0.0014,0.00065447,1.61E-09
0.999999694,1.00E+07,350.15,0.000000306,0,0.0022,0.0029239,1.53E-09
0.99999971,1.00E+07,350.18,0.00000029,0,0.0022,0.0086957,1.45E-09
0.999999726,1.00E+07,350.12,0.000000274,0,-0.0018,0.0010974,1.37E-09
0.999999728,1.00E+07,350.19,0.000000272,0,-0.001,0.013808,1.36E-09
0.999999732,1.00E+07,350.18,0.000000268,0,0.0018,0.012623,1.34E-09
0.999999744,1.00E+07,350.18,0.000000256,0,0.0022,0.0089654,1.28E-09
0.99999977,1.00E+07,350.13,0.00000023,0,-0.0022,0.011753,1.15E-09
0.999999778,1.00E+07,350.18,0.000000222,0,0.0022,0.0092366,1.11E-09
0.999999792,1.00E+07,350.15,0.000000208,0,0.0014,0.00043499,1.04E-09
0.999999794,1.00E+07,350.22,0.000000206,0,-0.0002,0.014411,1.03E-09
0.999999796,1.00E+07,350.22,0.000000204,0,0.0002,0.014411,1.02E-09
0.99999981,1.00E+07,350.21,1.898E-07,0,0.001,0.013808,9.49E-10
0.999999812,1.00E+07,350.11,0.000000188,0,-0.0022,0.0031585,9.40E-10
0.999999825,1.00E+07,350.18,0.000000175,0,0.0022,0.0095096,8.75E-10
0.999999853,1.00E+07,350.15,0.000000147,0,0.0022,0.0026907,7.35E-10
0.99999986,1.00E+07,350.15,1.404E-07,0,0.0018,0.001772,7.02E-10
0.999999878,1.00E+07,350.18,1.224E-07,0,0.0022,0.0097841,6.12E-10
0.999999885,1.00E+07,350.14,0.000000115,0,-0.0018,0.012917,5.75E-10
0.999999887,1.00E+07,350.1,1.128E-07,0,-0.0022,0.0029239,5.64E-10
0.999999887,1.00E+07,350.13,1.128E-07,0,-0.0026,0.0086957,5.64E-10
0.999999888,1.00E+07,350.13,1.116E-07,0,-0.0026,0.0089654,5.58E-10
0.999999892,1.00E+07,350.13,0.000000108,0,-0.0026,0.0084277,5.40E-10
0.999999893,1.00E+07,350.13,1.066E-07,0,-0.0026,0.0092366,5.33E-10
0.999999898,1.00E+07,350.12,1.024E-07,0,-0.0018,0.00087528,5.12E-10
0.9999999,1.00E+07,350.13,1.002E-07,0,-0.0026,0.0081613,5.01E-10
0.999999901,1.00E+07,350.13,9.86E-08,0,-0.0026,0.0095096,4.93E-10
0.999999906,1.00E+07,350.13,9.42E-08,0,-0.0022,0.012042,4.71E-10
0.99999991,1.00E+07,350.13,9.04E-08,0,-0.0026,0.0078965,4.52E-10
0.999999912,1.00E+07,350.16,8.76E-08,0,-0.0014,0.013509,4.38E-10
0.999999914,1.00E+07,350.13,0.000000086,0,-0.0026,0.0097841,4.30E-10
0.999999916,1.00E+07,350.17,0.000000084,0,0.0026,0.004841,4.20E-10
0.999999918,1.00E+07,350.17,0.000000082,0,0.0026,0.0045963,4.10E-10
0.999999921,1.00E+07,350.13,0.000000079,0,-0.0026,0.0076333,3.95E-10
0.999999921,1.00E+07,350.17,7.86E-08,0,0.0026,0.0050873,3.93E-10
0.999999924,1.00E+07,350.18,7.58E-08,0,0.0022,0.01006,3.79E-10
0.999999927,1.00E+07,350.17,7.26E-08,0,0.0026,0.005335,3.63E-10
0.999999928,1.00E+07,350.17,7.22E-08,0,0.0026,0.004353,3.61E-10
0.99999993,1.00E+07,350.13,6.96E-08,0,-0.0026,0.01006,3.48E-10
0.999999931,1.00E+07,350.17,6.88E-08,0,0.0026,0.0055842,3.44E-10
0.999999932,1.00E+07,350.1,0.000000068,0,-0.0022,0.0026907,3.40E-10
0.999999933,1.00E+07,350.13,6.68E-08,0,-0.0026,0.0073717,3.34E-10
0.999999933,1.00E+07,350.18,6.66E-08,0,0.0018,0.012917,3.33E-10
0.999999935,1.00E+07,350.17,6.48E-08,0,0.0026,0.005835,3.24E-10
0.999999939,1.00E+07,350.16,6.14E-08,0,0.0026,0.0041112,3.07E-10
0.999999944,1.00E+07,350.17,0.000000056,0,0.0026,0.0060872,2.80E-10
0.999999945,1.00E+07,350.13,0.000000055,0,-0.0026,0.0071117,2.75E-10
0.999999947,1.00E+07,350.15,5.26E-08,0,0.0022,0.002459,2.63E-10
0.999999948,1.00E+07,350.13,5.24E-08,0,-0.0026,0.010338,2.62E-10
0.999999949,1.00E+07,350.16,0.000000051,0,0.0026,0.0038709,2.55E-10
0.999999951,1.00E+07,350.15,4.94E-08,0,0.0018,0.0015458,2.47E-10
0.999999952,1.00E+07,350.2,4.84E-08,0,0.0014,0.013509,2.42E-10
0.999999952,1.00E+07,350.1,4.76E-08,0,-0.0022,0.002459,2.38E-10
0.999999956,1.00E+07,350.13,0.000000044,0,-0.0026,0.0068533,2.20E-10
0.999999956,1.00E+07,350.11,0.000000044,0,-0.0022,0.0022286,2.20E-10
0.999999957,1.00E+07,350.18,4.34E-08,0,0.0022,0.010338,2.17E-10
0.999999958,1.00E+07,350.18,4.24E-08,0,0.0026,0.006341,2.12E-10
0.99999996,1.00E+07,350.11,4.04E-08,0,-0.0022,0.0019996,2.02E-10
0.99999996,1.00E+07,350.16,3.98E-08,0,0.0026,0.003632,1.99E-10
0.999999961,1.00E+07,350.13,3.92E-08,0,-0.0026,0.010618,1.96E-10
0.999999965,1.00E+07,350.13,3.48E-08,0,-0.0026,0.0065964,1.74E-10
0.999999968,1.00E+07,350.11,3.22E-08,0,-0.0022,0.001772,1.61E-10
0.999999968,1.00E+07,350.13,0.000000032,0,-0.0018,0.00065447,1.60E-10
0.99999997,1.00E+07,350.18,3.04E-08,0,0.0026,0.0065964,1.52E-10
0.99999997,1.00E+07,350.14,3.04E-08,0,-0.0022,0.012332,1.52E-10
0.999999971,1.00E+07,350.13,2.86E-08,0,-0.0026,0.010899,1.43E-10
0.999999971,1.00E+07,350.15,2.86E-08,0,0.0026,0.0033945,1.43E-10
0.999999973,1.00E+07,350.13,2.66E-08,0,-0.0026,0.006341,1.33E-10
0.999999974,1.00E+07,350.11,2.62E-08,0,-0.0026,0.004353,1.31E-10
0.999999975,1.00E+07,350.18,2.46E-08,0,0.0022,0.010618,1.23E-10
0.999999976,1.00E+07,350.11,2.44E-08,0,-0.0026,0.0045963,1.22E-10
0.999999976,1.00E+07,350.18,2.36E-08,0,0.0026,0.0068533,1.18E-10
0.999999977,1.00E+07,350.11,0.000000023,0,-0.0026,0.0041112,1.15E-10
0.999999978,1.00E+07,350.11,2.16E-08,0,-0.0022,0.0015458,1.08E-10
0.99999998,1.00E+07,350.13,2.02E-08,0,-0.0026,0.0060872,1.01E-10
0.99999998,1.00E+07,350.11,1.988E-08,0,-0.0026,0.004841,9.94E-11
0.999999982,1.00E+07,350.15,1.792E-08,0,0.0026,0.0031585,8.96E-11
0.999999982,1.00E+07,350.15,1.778E-08,0,0.0018,0.0013209,8.89E-11
0.999999983,1.00E+07,350.18,1.744E-08,0,0.0026,0.0071117,8.72E-11
0.999999983,1.00E+07,350.13,1.744E-08,0,-0.0026,0.011182,8.72E-11
0.999999984,1.00E+07,350.11,1.612E-08,0,-0.0026,0.0038709,8.06E-11
0.999999984,1.00E+07,350.12,1.588E-08,0,-0.0026,0.0050873,7.94E-11
0.999999984,1.00E+07,350.12,1.58E-08,0,-0.0026,0.005835,7.90E-11
0.999999985,1.00E+07,350.18,1.494E-08,0,0.0022,0.010899,7.47E-11
0.999999986,1.00E+07,350.15,1.434E-08,0,-0.0018,0,7.17E-11
0.999999986,1.00E+07,350.17,1.432E-08,0,0.0018,0,7.16E-11
0.999999986,1.00E+07,350.15,0.000000014,0,0.0022,0.0022286,7.00E-11
0.999999987,1.00E+07,350.12,1.348E-08,0,-0.0026,0.005335,6.74E-11
0.999999987,1.00E+07,350.12,1.332E-08,0,-0.0026,0.0055842,6.66E-11
0.999999988,1.00E+07,350.18,0.000000012,0,0.0026,0.0073717,6.00E-11
0.999999988,1.00E+07,350.11,1.198E-08,0,-0.0022,0.0013209,5.99E-11
0.999999989,1.00E+07,350.15,1.102E-08,0,-0.0018,0.013212,5.51E-11
