239  496000  0.6  8.50411  175988  1075.56  807.952  280.807  747.364  0.000333665  0.962884  0  0.6  0.6  1
242  496000  0.6  8.38708  178403  1077.94  810.758  282.524  756.598  0.000337954  0.964216  0  0.6  0.6  1
245  496000  0.6  8.27346  180825  1080.41  813.631  284.225  765.896  0.000342232  0.965489  0  0.6  0.6  1
248  496000  0.6  8.16308  183256  1082.96  816.569  285.909  775.259  0.000346498  0.966706  0  0.6  0.6  1
251  496000  0.6  8.05582  185695  1085.59  819.568  287.576  784.684  0.000350753  0.96787  0  0.6  0.6  1
254  496000  0.6  7.95152  188143  1088.29  822.626  289.228  794.171  0.000354997  0.968984  0  0.6  0.6  1
257  496000  0.6  7.85005  190600  1091.07  825.742  290.864  803.717  0.000359228  0.970051  0  0.6  0.6  1
260  496000  0.6  7.75131  193067  1093.91  828.912  292.485  813.322  0.000363446  0.971073  0  0.6  0.6  1
263  496000  0.6  7.65517  195542  1096.82  832.135  294.091  822.983  0.000367652  0.972053  0  0.6  0.6  1
266  496000  0.6  7.56152  198027  1099.79  835.408  295.683  832.701  0.000371845  0.972993  0  0.6  0.6  1
269  496000  0.6  7.47027  200522  1102.82  838.731  297.261  842.472  0.000376026  0.973894  0  0.6  0.6  1
272  496000  0.6  7.38132  203027  1105.91  842.099  298.826  852.298  0.000380193  0.97476  0  0.6  0.6  1
275  496000  0.6  7.29457  205541  1109.06  845.512  300.377  862.175  0.000384347  0.975591  0  0.6  0.6  1
278  496000  0.6  7.20995  208066  1112.25  848.968  301.916  872.103  0.000388487  0.976389  0  0.6  0.6  1
281  496000  0.6  7.12738  210600  1115.5  852.464  303.442  882.081  0.000392614  0.977157  0  0.6  0.6  1
284  496000  0.6  7.04677  213145  1118.79  855.999  304.956  892.107  0.000396728  0.977895  0  0.6  0.6  1
287  496000  0.6  6.96805  215701  1122.13  859.571  306.458  902.181  0.000400828  0.978604  0  0.6  0.6  1
290  496000  0.6  6.89116  218267  1125.52  863.179  307.949  912.301  0.000404914  0.979288  0  0.6  0.6  1
293  496000  0.6  6.81602  220844  1128.94  866.82  309.428  922.467  0.000408986  0.979945  0  0.6  0.6  1
296  496000  0.6  6.74259  223432  1132.41  870.492  310.896  932.676  0.000413045  0.980578  0  0.6  0.6  1
299  496000  0.6  6.67078  226030  1135.91  874.196  312.354  942.929  0.000417089  0.981188  0  0.6  0.6  1
302  496000  0.6  6.60056  228640  1139.45  877.928  313.801  953.224  0.00042112  0.981776  0  0.6  0.6  1
305  496000  0.6  6.53187  231261  1143.02  881.687  315.238  963.56  0.000425137  0.982343  0  0.6  0.6  1
308  496000  0.6  6.46465  233893  1146.62  885.472  316.665  973.937  0.00042914  0.982889  0  0.6  0.6  1
311  496000  0.6  6.39886  236536  1150.25  889.281  318.082  984.352  0.000433129  0.983416  0  0.6  0.6  1
314  496000  0.6  6.33445  239190  1153.91  893.113  319.489  994.806  0.000437104  0.983925  0  0.6  0.6  1
317  496000  0.6  6.27137  241856  1157.6  896.967  320.888  1005.3  0.000441065  0.984416  0  0.6  0.6  1
320  496000  0.6  6.20959  244533  1161.32  900.841  322.277  1015.82  0.000445012  0.98489  0  0.6  0.6  1
323  496000  0.6  6.14905  247222  1165.06  904.734  323.657  1026.39  0.000448945  0.985348  0  0.6  0.6  1
326  496000  0.6  6.08973  249923  1168.82  908.645  325.029  1036.98  0.000452865  0.98579  0  0.6  0.6  1
329  496000  0.6  6.03159  252635  1172.6  912.572  326.392  1047.61  0.000456771  0.986218  0  0.6  0.6  1
332  496000  0.6  5.97458  255359  1176.4  916.514  327.747  1058.28  0.000460663  0.986631  0  0.6  0.6  1
335  496000  0.6  5.91868  258095  1180.22  920.471  329.094  1068.97  0.000464541  0.987031  0  0.6  0.6  1
338  496000  0.6  5.86385  260842  1184.06  924.441  330.433  1079.7  0.000468406  0.987417  0  0.6  0.6  1
341  496000  0.6  5.81006  263602  1187.91  928.423  331.764  1090.46  0.000472257  0.987791  0  0.6  0.6  1
344  496000  0.6  5.75729  266373  1191.78  932.416  333.087  1101.24  0.000476095  0.988153  0  0.6  0.6  1
347  496000  0.6  5.70549  269156  1195.66  936.42  334.403  1112.06  0.000479919  0.988503  0  0.6  0.6  1
350  496000  0.6  5.65465  271952  1199.55  940.432  335.712  1122.9  0.00048373  0.988842  0  0.6  0.6  1
200  694000  0.6  14.8701  45352.4  1498.25  1114.44  255.814  67131.1  0.000467416  0.920735  0  0.977288  0.360205  0.990327
203  694000  0.6  14.627  64183.8  1436.32  1067.24  258.043  58017.8  0.000403599  0.922202  0  0.979686  0.416677  0.992681
206  694000  0.6  14.3962  88640.7  1345.81  998.484  260.046  44164.4  0.000353993  0.923341  0  0.982192  0.479539  0.995236
209  694000  0.6  14.1777  122141  1208.52  894.385  261.773  22539.3  0.000314913  0.924117  0  0.984821  0.549163  0.998006
212  694000  0.6  13.9572  153750  1072.93  792.083  263.397  767.842  0.000294626  0.925433  0  0.6  0.6  1
215  694000  0.6  13.7178  156120  1073.78  793.913  265.353  776.131  0.000298997  0.92844  0  0.6  0.6  1
